elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
17283.33,2214,2677483,0,1,154.92,140,15700.43,0.00,14.88
17343.50,2214,2686799,0,1,154.92,140,15700.43,0.00,14.88
17403.70,2214,2696081,0,1,154.91,140,15700.43,0.00,14.88
17463.71,2214,2705686,0,1,154.93,140,15700.43,0.00,14.88
17523.85,2214,2715410,0,1,154.96,140,15700.43,0.00,14.88
17584.08,2214,2725168,0,1,154.98,140,15700.43,0.00,14.88
17644.24,2214,2734790,0,1,155.00,140,15700.43,0.00,14.88
17704.24,2215,2743936,0,1,154.99,141,17679.97,0.00,14.88
17764.29,2215,2753354,0,1,154.99,141,17679.97,0.00,14.88
17824.33,2215,2762568,0,1,154.99,141,17679.97,0.00,14.88
17884.50,2215,2771782,0,1,154.98,141,17679.97,0.00,14.88
17944.69,2215,2781438,0,1,155.00,141,17679.97,0.00,14.88
18004.81,2215,2790822,0,1,155.00,141,17679.97,0.00,14.88
18064.87,2215,2800546,0,1,155.03,141,17679.97,0.00,14.88
18125.01,2215,2810032,0,1,155.04,141,17679.97,0.00,14.88
18185.02,2215,2819552,0,1,155.05,141,17679.97,0.00,14.88
18245.12,2215,2828902,0,1,155.05,141,17679.97,0.00,14.88
18305.25,2215,2838286,0,1,155.05,141,17679.97,0.00,14.88
18365.36,2215,2847296,0,1,155.04,141,17679.97,0.00,14.88
18425.49,2215,2856527,0,1,155.03,141,17679.97,0.00,14.88
18485.69,2215,2865537,0,1,155.01,141,17679.97,0.00,14.88
18545.72,2215,2873221,0,1,154.93,141,17679.97,0.00,14.88
18605.78,2215,2881823,0,1,154.89,141,17679.97,0.00,14.88
