elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
1742.04,1774,281220,0,0,161.43,278,1472.07,0.00,0.00
1772.11,1774,286070,0,0,161.43,278,1472.07,0.00,0.00
1802.13,1774,290822,0,0,161.38,278,1472.07,0.00,0.00
1832.30,1774,295676,0,0,161.37,278,1472.07,0.00,0.00
1862.31,1774,300558,0,0,161.39,278,1472.07,0.00,0.00
1892.42,1774,305560,0,0,161.47,278,1472.07,0.00,0.00
1922.48,1774,310682,0,0,161.60,278,1472.07,0.00,0.00
1952.63,1774,315764,0,0,161.71,278,1472.07,0.00,0.00
1982.69,1774,320902,0,0,161.85,278,1472.07,0.00,0.00
2012.82,1775,325826,0,0,161.88,279,2006.73,0.00,0.00
2042.82,1775,330662,0,0,161.87,279,2006.73,0.00,0.00
2072.95,1775,335512,0,0,161.85,279,2006.73,0.00,0.00
2103.04,1775,340424,0,0,161.87,279,2006.73,0.00,0.00
2133.24,1775,345294,0,0,161.86,279,2006.73,0.00,0.00
2163.32,1775,350146,0,0,161.86,279,2006.73,0.00,0.00
2193.46,1775,355012,0,0,161.85,279,2006.73,0.00,0.00
2223.54,1775,359834,0,0,161.83,279,2006.73,0.00,0.00
2253.64,1775,364730,0,0,161.84,279,2006.73,0.00,0.00
